eventid, userid, eventtime, type, diffgold, diffpower, difflevel
8985,461,2022-12-19 02:46:11,2,13789,0,0
8986,948,2022-12-19 02:46:53,2,33105,0,0
8987,327,2022-12-19 02:47:34,2,7163,0,0
8988,180,2022-12-19 02:48:06,2,7256,0,0
8989,880,2022-12-19 02:48:08,1,-3411,60331,0
8990,149,2022-12-19 02:48:15,2,43230,0,0
8991,811,2022-12-19 02:48:45,3,0,0,1
8992,421,2022-12-19 02:48:53,1,-86690,65422,0
8993,336,2022-12-19 02:49:00,2,7763,0,0
8994,486,2022-12-19 02:49:25,2,53581,0,0
8995,921,2022-12-19 02:49:56,2,44482,0,0
8996,790,2022-12-19 02:50:05,2,26757,0,0
8997,783,2022-12-19 02:50:06,3,0,0,1
8998,64,2022-12-19 02:50:32,2,78329,0,0
8999,661,2022-12-19 02:50:39,2,40962,0,0
9000,224,2022-12-19 02:51:17,3,0,0,2
9001,1,2022-12-19 02:51:29,3,0,0,1
9002,605,2022-12-19 02:51:37,2,57027,0,0
9003,1,2022-12-19 02:52:12,1,-47350,78903,0
9004,294,2022-12-19 02:52:23,2,17415,0,0
9005,583,2022-12-19 02:53:09,1,-78754,8715,0
9006,459,2022-12-19 02:53:56,3,0,0,2
9007,13,2022-12-19 02:54:22,2,54423,0,0
9008,397,2022-12-19 02:54:32,3,0,0,2
9009,124,2022-12-19 02:54:41,3,0,0,2
9010,470,2022-12-19 02:55:25,1,-31787,7310,0
9011,767,2022-12-19 02:55:59,2,52542,0,0
9012,861,2022-12-19 02:56:42,3,0,0,2
9013,271,2022-12-19 02:57:02,3,0,0,1
9014,357,2022-12-19 02:57:19,1,-91186,29769,0
9015,323,2022-12-19 02:57:59,1,-39531,26084,0
9016,682,2022-12-19 02:58:13,1,-10414,34999,0
9017,941,2022-12-19 02:58:55,3,0,0,2
9018,449,2022-12-19 02:59:40,3,0,0,1
9019,344,2022-12-19 03:00:06,3,0,0,2
9020,170,2022-12-19 03:00:49,1,-31395,88292,0
9021,265,2022-12-19 03:01:05,2,26671,0,0
9022,455,2022-12-19 03:01:38,3,0,0,1
9023,974,2022-12-19 03:01:45,1,-95282,96221,0
9024,685,2022-12-19 03:01:52,1,-64660,45439,0
9025,479,2022-12-19 03:02:18,3,0,0,1
9026,321,2022-12-19 03:02:40,2,86212,0,0
9027,78,2022-12-19 03:03:05,3,0,0,1
9028,637,2022-12-19 03:03:31,3,0,0,2
9029,22,2022-12-19 03:04:12,2,34359,0,0
9030,330,2022-12-19 03:04:59,3,0,0,2
9031,350,2022-12-19 03:05:41,2,85297,0,0
9032,323,2022-12-19 03:05:54,1,-32137,33955,0
9033,927,2022-12-19 03:06:40,2,13990,0,0
9034,890,2022-12-19 03:07:20,2,72263,0,0
9035,525,2022-12-19 03:07:44,3,0,0,1
9036,475,2022-12-19 03:08:09,1,-54866,83443,0
9037,582,2022-12-19 03:08:58,2,8128,0,0
9038,121,2022-12-19 03:09:44,2,19990,0,0
9039,567,2022-12-19 03:10:34,2,3837,0,0
9040,231,2022-12-19 03:10:43,3,0,0,2
9041,748,2022-12-19 03:10:46,3,0,0,2
9042,93,2022-12-19 03:11:10,3,0,0,2
9043,445,2022-12-19 03:11:36,2,26953,0,0
9044,473,2022-12-19 03:12:13,3,0,0,2
9045,578,2022-12-19 03:12:45,1,-79416,1364,0
9046,303,2022-12-19 03:13:24,1,-18913,63723,0
9047,144,2022-12-19 03:13:56,1,-60997,51192,0
9048,754,2022-12-19 03:13:59,2,23146,0,0
9049,188,2022-12-19 03:14:48,2,65254,0,0
9050,281,2022-12-19 03:15:15,3,0,0,1
9051,607,2022-12-19 03:15:44,2,80663,0,0
9052,950,2022-12-19 03:16:21,1,-73905,32604,0
9053,101,2022-12-19 03:16:56,1,-92507,5010,0
9054,180,2022-12-19 03:17:40,3,0,0,2
9055,496,2022-12-19 03:18:02,1,-13617,76579,0
9056,209,2022-12-19 03:18:23,3,0,0,1
9057,340,2022-12-19 03:18:24,1,-26325,93372,0
9058,280,2022-12-19 03:19:09,2,26108,0,0
9059,633,2022-12-19 03:19:38,2,5250,0,0
9060,313,2022-12-19 03:19:46,3,0,0,2
9061,212,2022-12-19 03:20:18,2,59680,0,0
9062,393,2022-12-19 03:20:55,1,-16885,21667,0
9063,947,2022-12-19 03:21:29,1,-58127,76221,0
9064,148,2022-12-19 03:21:56,3,0,0,2
9065,776,2022-12-19 03:22:18,3,0,0,1
9066,788,2022-12-19 03:22:48,2,73951,0,0
9067,1000,2022-12-19 03:23:37,1,-5762,26963,0
9068,493,2022-12-19 03:23:43,2,93052,0,0
9069,738,2022-12-19 03:24:18,3,0,0,2
9070,623,2022-12-19 03:24:19,1,-83475,47977,0
9071,229,2022-12-19 03:24:41,3,0,0,1
9072,445,2022-12-19 03:24:46,1,-28126,19086,0
9073,960,2022-12-19 03:25:15,2,12285,0,0
9074,250,2022-12-19 03:25:45,1,-87345,5400,0
9075,693,2022-12-19 03:25:49,1,-35293,11349,0
9076,454,2022-12-19 03:25:56,1,-38054,51751,0
9077,527,2022-12-19 03:26:07,2,4704,0,0
9078,980,2022-12-19 03:26:46,2,32737,0,0
9079,37,2022-12-19 03:27:01,1,-8775,72989,0
9080,942,2022-12-19 03:27:03,3,0,0,1
9081,362,2022-12-19 03:27:52,1,-56556,45465,0
9082,437,2022-12-19 03:27:54,3,0,0,1
9083,268,2022-12-19 03:28:22,2,74137,0,0
9084,331,2022-12-19 03:28:37,1,-69401,97845,0
9085,495,2022-12-19 03:29:23,2,87712,0,0
9086,417,2022-12-19 03:29:25,1,-74112,48256,0
9087,486,2022-12-19 03:29:43,2,6586,0,0
9088,337,2022-12-19 03:30:03,1,-94038,5913,0
9089,481,2022-12-19 03:30:23,2,62790,0,0
9090,374,2022-12-19 03:30:49,1,-83960,29937,0
9091,731,2022-12-19 03:31:11,1,-38657,12472,0
9092,196,2022-12-19 03:31:28,2,11461,0,0
9093,574,2022-12-19 03:31:38,3,0,0,1
9094,694,2022-12-19 03:32:26,1,-77517,13876,0
9095,757,2022-12-19 03:33:11,1,-47885,98408,0
9096,443,2022-12-19 03:33:41,3,0,0,1
9097,693,2022-12-19 03:33:42,1,-63705,54724,0
9098,797,2022-12-19 03:34:02,2,26675,0,0
9099,358,2022-12-19 03:34:27,1,-61061,44429,0
9100,598,2022-12-19 03:34:50,2,17188,0,0
9101,413,2022-12-19 03:35:18,3,0,0,2
9102,366,2022-12-19 03:36:04,3,0,0,1
9103,635,2022-12-19 03:36:22,3,0,0,1
9104,427,2022-12-19 03:36:48,3,0,0,1
9105,297,2022-12-19 03:36:50,3,0,0,2
9106,556,2022-12-19 03:37:23,2,35839,0,0
9107,38,2022-12-19 03:38:10,1,-14080,58167,0
9108,901,2022-12-19 03:38:58,2,80168,0,0
9109,665,2022-12-19 03:39:47,1,-28036,2048,0
9110,236,2022-12-19 03:40:16,3,0,0,1
9111,106,2022-12-19 03:40:47,3,0,0,1
9112,27,2022-12-19 03:41:21,1,-9290,83240,0
9113,696,2022-12-19 03:41:40,3,0,0,1
9114,28,2022-12-19 03:42:23,1,-64367,85485,0
9115,316,2022-12-19 03:43:04,3,0,0,2
9116,279,2022-12-19 03:43:50,2,64219,0,0
9117,343,2022-12-19 03:44:08,2,80194,0,0
9118,690,2022-12-19 03:44:12,2,58360,0,0
9119,505,2022-12-19 03:44:16,1,-54019,76774,0
9120,617,2022-12-19 03:44:58,1,-36958,74645,0
9121,755,2022-12-19 03:45:45,2,34245,0,0
9122,88,2022-12-19 03:46:07,2,48294,0,0
9123,946,2022-12-19 03:46:42,1,-8321,37977,0
9124,704,2022-12-19 03:46:57,2,37361,0,0
9125,390,2022-12-19 03:47:17,3,0,0,1
9126,379,2022-12-19 03:47:43,3,0,0,2
9127,654,2022-12-19 03:48:18,2,30526,0,0
9128,522,2022-12-19 03:48:26,2,86071,0,0
9129,277,2022-12-19 03:48:38,3,0,0,1
9130,325,2022-12-19 03:49:06,3,0,0,2
9131,246,2022-12-19 03:49:09,2,83229,0,0
9132,73,2022-12-19 03:49:18,1,-82403,92814,0
9133,504,2022-12-19 03:49:59,3,0,0,1
9134,464,2022-12-19 03:50:20,3,0,0,1
9135,540,2022-12-19 03:51:08,1,-47975,19933,0
9136,168,2022-12-19 03:51:57,3,0,0,2
9137,555,2022-12-19 03:52:01,2,75659,0,0
9138,785,2022-12-19 03:52:34,2,17498,0,0
9139,205,2022-12-19 03:53:13,2,28387,0,0
9140,290,2022-12-19 03:53:50,2,58080,0,0
9141,417,2022-12-19 03:54:26,3,0,0,1
9142,874,2022-12-19 03:54:47,2,32124,0,0
9143,94,2022-12-19 03:55:25,2,42751,0,0
9144,747,2022-12-19 03:56:04,1,-96698,17232,0
9145,120,2022-12-19 03:56:08,3,0,0,2
9146,883,2022-12-19 03:56:25,3,0,0,1
9147,995,2022-12-19 03:56:28,3,0,0,1
9148,927,2022-12-19 03:56:42,1,-57555,63739,0
9149,441,2022-12-19 03:57:19,2,31944,0,0
9150,971,2022-12-19 03:58:04,1,-25320,89896,0
9151,381,2022-12-19 03:58:06,2,8987,0,0
9152,611,2022-12-19 03:58:41,3,0,0,2
9153,119,2022-12-19 03:59:11,1,-69816,40553,0
9154,856,2022-12-19 03:59:47,2,92242,0,0
9155,243,2022-12-19 04:00:27,1,-10722,14072,0
9156,920,2022-12-19 04:01:08,1,-76758,41094,0
9157,259,2022-12-19 04:01:49,2,29464,0,0
9158,47,2022-12-19 04:01:54,2,76725,0,0
9159,388,2022-12-19 04:01:58,1,-92214,40772,0
9160,450,2022-12-19 04:02:35,1,-89549,7479,0
9161,43,2022-12-19 04:03:12,2,55523,0,0
9162,921,2022-12-19 04:03:47,1,-6038,15779,0
9163,160,2022-12-19 04:04:02,2,56702,0,0
9164,448,2022-12-19 04:04:46,3,0,0,2
9165,485,2022-12-19 04:05:10,3,0,0,2
9166,277,2022-12-19 04:05:44,1,-66518,79418,0
9167,124,2022-12-19 04:06:32,2,34226,0,0
9168,414,2022-12-19 04:06:33,3,0,0,2
9169,253,2022-12-19 04:06:52,1,-16115,87563,0
9170,157,2022-12-19 04:07:13,1,-84534,63203,0
9171,265,2022-12-19 04:07:44,2,13769,0,0
9172,830,2022-12-19 04:08:10,2,41971,0,0
9173,371,2022-12-19 04:08:31,1,-94870,24654,0
9174,867,2022-12-19 04:09:07,2,61739,0,0
9175,673,2022-12-19 04:09:32,2,80161,0,0
9176,499,2022-12-19 04:09:44,3,0,0,1
9177,716,2022-12-19 04:10:34,3,0,0,2
9178,29,2022-12-19 04:11:10,1,-39755,62331,0
9179,171,2022-12-19 04:11:48,2,35566,0,0
9180,498,2022-12-19 04:11:51,2,45860,0,0
9181,666,2022-12-19 04:12:08,3,0,0,2
9182,984,2022-12-19 04:12:49,1,-96757,80234,0
9183,210,2022-12-19 04:13:26,2,98710,0,0
9184,66,2022-12-19 04:13:50,2,85406,0,0
9185,410,2022-12-19 04:14:27,1,-29364,78966,0
9186,435,2022-12-19 04:14:50,2,7648,0,0
9187,295,2022-12-19 04:15:35,1,-52336,5930,0
9188,15,2022-12-19 04:16:08,2,86871,0,0
9189,930,2022-12-19 04:16:35,2,51674,0,0
9190,476,2022-12-19 04:16:44,1,-3942,87561,0
9191,584,2022-12-19 04:17:08,3,0,0,2
9192,468,2022-12-19 04:17:15,2,80026,0,0
9193,155,2022-12-19 04:17:54,2,55078,0,0
9194,764,2022-12-19 04:18:04,3,0,0,2
9195,29,2022-12-19 04:18:48,2,95723,0,0
9196,28,2022-12-19 04:19:21,1,-86583,21151,0
9197,824,2022-12-19 04:19:22,3,0,0,1
9198,315,2022-12-19 04:20:06,2,73712,0,0
9199,394,2022-12-19 04:20:52,1,-65830,99804,0
9200,876,2022-12-19 04:21:34,3,0,0,2
9201,149,2022-12-19 04:22:17,1,-59486,5692,0
9202,835,2022-12-19 04:22:34,3,0,0,2
9203,114,2022-12-19 04:23:01,3,0,0,2
9204,641,2022-12-19 04:23:19,1,-7608,23938,0
9205,206,2022-12-19 04:24:05,1,-43930,87159,0
9206,587,2022-12-19 04:24:53,2,25305,0,0
9207,740,2022-12-19 04:25:11,2,21088,0,0
9208,774,2022-12-19 04:25:24,1,-59102,59224,0
9209,970,2022-12-19 04:25:28,2,83926,0,0
9210,711,2022-12-19 04:26:12,3,0,0,1
9211,67,2022-12-19 04:26:50,3,0,0,2
9212,416,2022-12-19 04:27:27,1,-41217,51942,0
9213,583,2022-12-19 04:27:56,1,-81629,8104,0
9214,316,2022-12-19 04:28:19,3,0,0,1
9215,327,2022-12-19 04:28:48,3,0,0,2
9216,239,2022-12-19 04:29:24,2,9412,0,0
9217,986,2022-12-19 04:29:39,1,-52590,1607,0
9218,212,2022-12-19 04:30:03,3,0,0,2
9219,935,2022-12-19 04:30:10,1,-27931,46981,0
9220,307,2022-12-19 04:30:31,3,0,0,2
9221,187,2022-12-19 04:30:44,1,-71536,76171,0
9222,312,2022-12-19 04:31:17,3,0,0,2
9223,856,2022-12-19 04:31:28,3,0,0,1
9224,642,2022-12-19 04:31:51,1,-88960,48370,0
9225,54,2022-12-19 04:32:31,3,0,0,1
9226,909,2022-12-19 04:33:21,2,44471,0,0
9227,688,2022-12-19 04:33:39,3,0,0,1
9228,877,2022-12-19 04:33:49,3,0,0,2
9229,714,2022-12-19 04:34:09,1,-41139,87973,0
9230,863,2022-12-19 04:34:10,3,0,0,1
9231,686,2022-12-19 04:34:22,2,88213,0,0
9232,521,2022-12-19 04:34:41,1,-5540,88770,0
9233,374,2022-12-19 04:35:20,3,0,0,1
9234,822,2022-12-19 04:35:47,3,0,0,2
9235,215,2022-12-19 04:36:10,3,0,0,2
9236,657,2022-12-19 04:36:32,2,23420,0,0
9237,755,2022-12-19 04:36:50,2,55409,0,0
9238,307,2022-12-19 04:37:25,3,0,0,1
9239,181,2022-12-19 04:37:58,2,92390,0,0
9240,365,2022-12-19 04:38:34,1,-96602,75245,0
9241,356,2022-12-19 04:39:21,1,-52107,71855,0
9242,898,2022-12-19 04:40:04,1,-43624,49054,0
9243,419,2022-12-19 04:40:16,1,-57073,19487,0
9244,414,2022-12-19 04:40:38,1,-5713,88245,0
9245,144,2022-12-19 04:41:02,2,2071,0,0
9246,207,2022-12-19 04:41:40,3,0,0,1
9247,624,2022-12-19 04:41:53,3,0,0,1
9248,426,2022-12-19 04:42:36,1,-23714,44974,0
9249,106,2022-12-19 04:43:18,2,1030,0,0
9250,264,2022-12-19 04:43:28,3,0,0,2
9251,915,2022-12-19 04:43:43,1,-10347,25769,0
9252,191,2022-12-19 04:44:28,1,-82444,94362,0
9253,400,2022-12-19 04:45:08,3,0,0,2
9254,112,2022-12-19 04:45:19,3,0,0,1
9255,61,2022-12-19 04:45:38,2,18637,0,0
9256,920,2022-12-19 04:46:14,3,0,0,2
9257,449,2022-12-19 04:46:17,1,-13339,51863,0
9258,976,2022-12-19 04:46:28,2,79673,0,0
9259,922,2022-12-19 04:46:55,3,0,0,1
9260,8,2022-12-19 04:47:04,3,0,0,1
9261,823,2022-12-19 04:47:12,2,50814,0,0
9262,621,2022-12-19 04:47:47,3,0,0,1
9263,356,2022-12-19 04:48:12,2,44077,0,0
9264,225,2022-12-19 04:48:45,1,-84120,35762,0
9265,247,2022-12-19 04:49:02,3,0,0,1
9266,530,2022-12-19 04:49:34,3,0,0,1
9267,307,2022-12-19 04:50:06,3,0,0,1
9268,588,2022-12-19 04:50:36,1,-66371,80548,0
9269,572,2022-12-19 04:50:47,1,-34791,82691,0
9270,250,2022-12-19 04:50:58,2,18556,0,0
9271,221,2022-12-19 04:51:28,3,0,0,1
9272,45,2022-12-19 04:51:55,2,46229,0,0
9273,662,2022-12-19 04:52:38,2,84642,0,0
9274,413,2022-12-19 04:52:40,3,0,0,1
9275,283,2022-12-19 04:52:42,2,60706,0,0
9276,404,2022-12-19 04:53:06,2,72204,0,0
9277,126,2022-12-19 04:53:37,3,0,0,1
9278,669,2022-12-19 04:53:54,3,0,0,1
9279,355,2022-12-19 04:54:28,1,-50734,91136,0
9280,544,2022-12-19 04:54:30,1,-10219,22923,0
9281,731,2022-12-19 04:54:53,1,-16505,88445,0
9282,325,2022-12-19 04:55:08,1,-70389,97589,0
9283,303,2022-12-19 04:55:27,1,-59914,57856,0
9284,986,2022-12-19 04:55:56,2,23372,0,0
9285,322,2022-12-19 04:56:23,3,0,0,2
9286,72,2022-12-19 04:56:57,2,6818,0,0
9287,118,2022-12-19 04:57:19,1,-92223,80623,0
9288,742,2022-12-19 04:57:41,1,-3688,4182,0
9289,575,2022-12-19 04:58:26,2,63600,0,0
9290,28,2022-12-19 04:58:30,2,76819,0,0
9291,679,2022-12-19 04:58:43,3,0,0,2
9292,88,2022-12-19 04:58:57,2,74666,0,0
9293,577,2022-12-19 04:59:10,3,0,0,1
9294,954,2022-12-19 04:59:54,2,55939,0,0
9295,281,2022-12-19 05:00:13,1,-73043,39969,0
9296,280,2022-12-19 05:00:59,2,81133,0,0
9297,555,2022-12-19 05:01:46,3,0,0,1
9298,387,2022-12-19 05:01:49,1,-62535,69652,0
9299,288,2022-12-19 05:02:15,3,0,0,2
9300,325,2022-12-19 05:02:32,3,0,0,2
9301,755,2022-12-19 05:03:04,1,-88802,60878,0
9302,818,2022-12-19 05:03:37,1,-10043,49858,0
9303,256,2022-12-19 05:03:56,2,25455,0,0
9304,989,2022-12-19 05:04:38,3,0,0,2
9305,393,2022-12-19 05:04:52,2,3527,0,0
9306,967,2022-12-19 05:05:17,2,29814,0,0
9307,962,2022-12-19 05:05:36,1,-86711,73093,0
9308,169,2022-12-19 05:06:06,3,0,0,2
9309,8,2022-12-19 05:06:29,2,94546,0,0
9310,681,2022-12-19 05:06:45,3,0,0,1
9311,645,2022-12-19 05:06:56,2,36184,0,0
9312,354,2022-12-19 05:07:27,2,40720,0,0
9313,682,2022-12-19 05:08:06,1,-53958,27782,0
9314,868,2022-12-19 05:08:45,1,-87593,80158,0
9315,334,2022-12-19 05:09:11,2,40943,0,0
9316,103,2022-12-19 05:09:14,2,42548,0,0
9317,404,2022-12-19 05:09:59,1,-76760,87848,0
9318,162,2022-12-19 05:10:02,3,0,0,2
9319,469,2022-12-19 05:10:07,2,94556,0,0
9320,913,2022-12-19 05:10:34,1,-41104,35223,0
9321,185,2022-12-19 05:11:00,2,50770,0,0
9322,115,2022-12-19 05:11:47,1,-56315,34107,0
9323,212,2022-12-19 05:12:07,1,-87206,66030,0
9324,482,2022-12-19 05:12:13,2,35777,0,0
9325,867,2022-12-19 05:13:02,2,1769,0,0
9326,711,2022-12-19 05:13:30,1,-12366,63213,0
9327,219,2022-12-19 05:13:39,1,-41662,40106,0
9328,987,2022-12-19 05:14:22,1,-40084,77232,0
9329,958,2022-12-19 05:14:34,1,-13795,54995,0
9330,158,2022-12-19 05:14:58,2,61603,0,0
9331,136,2022-12-19 05:15:10,2,25638,0,0
9332,886,2022-12-19 05:15:59,2,7201,0,0
9333,774,2022-12-19 05:16:33,1,-81714,82019,0
9334,365,2022-12-19 05:17:13,3,0,0,1
9335,111,2022-12-19 05:17:27,2,97880,0,0
9336,755,2022-12-19 05:18:08,1,-37634,39367,0
9337,748,2022-12-19 05:18:57,3,0,0,2
9338,136,2022-12-19 05:19:24,1,-55853,91518,0
9339,381,2022-12-19 05:19:30,1,-23281,1349,0
9340,843,2022-12-19 05:19:50,3,0,0,2
9341,62,2022-12-19 05:20:16,1,-85303,67460,0
9342,356,2022-12-19 05:21:00,1,-27359,27768,0
9343,187,2022-12-19 05:21:22,1,-67653,56,0
9344,66,2022-12-19 05:21:36,2,85164,0,0
9345,655,2022-12-19 05:22:01,1,-39114,70130,0
9346,308,2022-12-19 05:22:38,1,-18145,25207,0
9347,874,2022-12-19 05:23:17,2,41056,0,0
9348,532,2022-12-19 05:23:40,3,0,0,1
9349,623,2022-12-19 05:23:56,3,0,0,1
9350,659,2022-12-19 05:24:01,3,0,0,2
9351,201,2022-12-19 05:24:36,2,26191,0,0
9352,146,2022-12-19 05:25:14,2,7455,0,0
9353,187,2022-12-19 05:25:18,1,-71582,94313,0
9354,815,2022-12-19 05:25:50,1,-71075,39387,0
9355,6,2022-12-19 05:26:02,3,0,0,2
9356,436,2022-12-19 05:26:15,1,-30421,84315,0
9357,110,2022-12-19 05:26:39,1,-47043,83011,0
9358,285,2022-12-19 05:26:43,2,45356,0,0
9359,137,2022-12-19 05:27:29,3,0,0,2
9360,812,2022-12-19 05:27:30,1,-2928,22161,0
9361,502,2022-12-19 05:28:16,2,21941,0,0
9362,444,2022-12-19 05:28:18,2,47462,0,0
9363,818,2022-12-19 05:28:27,1,-4228,49684,0
9364,25,2022-12-19 05:29:02,1,-36425,11266,0
9365,576,2022-12-19 05:29:36,3,0,0,1
9366,534,2022-12-19 05:30:03,1,-31443,59451,0
9367,324,2022-12-19 05:30:51,2,89462,0,0
9368,697,2022-12-19 05:31:17,3,0,0,1
9369,965,2022-12-19 05:32:01,1,-26878,48152,0
9370,630,2022-12-19 05:32:20,2,37576,0,0
9371,688,2022-12-19 05:32:59,2,72304,0,0
9372,824,2022-12-19 05:33:23,3,0,0,1
9373,303,2022-12-19 05:33:53,1,-4107,46296,0
9374,916,2022-12-19 05:34:38,1,-17427,32121,0
9375,616,2022-12-19 05:34:48,1,-57743,514,0
9376,941,2022-12-19 05:34:57,2,13853,0,0
9377,694,2022-12-19 05:35:44,2,21908,0,0
9378,889,2022-12-19 05:36:01,2,5712,0,0
9379,435,2022-12-19 05:36:39,2,13834,0,0
9380,639,2022-12-19 05:37:22,3,0,0,1
9381,83,2022-12-19 05:37:55,3,0,0,2
9382,242,2022-12-19 05:38:38,1,-72432,84562,0
9383,465,2022-12-19 05:38:52,3,0,0,2
9384,606,2022-12-19 05:39:12,1,-48017,49896,0
9385,998,2022-12-19 05:39:46,1,-4416,3284,0
9386,503,2022-12-19 05:39:51,3,0,0,1
9387,666,2022-12-19 05:40:13,2,3048,0,0
9388,869,2022-12-19 05:40:39,2,50012,0,0
9389,653,2022-12-19 05:41:08,2,50869,0,0
9390,557,2022-12-19 05:41:39,2,48070,0,0
9391,165,2022-12-19 05:42:29,1,-22774,67989,0
9392,736,2022-12-19 05:43:03,3,0,0,2
9393,155,2022-12-19 05:43:37,1,-67274,72703,0
9394,589,2022-12-19 05:44:06,3,0,0,2
9395,495,2022-12-19 05:44:32,3,0,0,1
9396,894,2022-12-19 05:45:05,2,34973,0,0
9397,224,2022-12-19 05:45:42,2,81064,0,0
9398,545,2022-12-19 05:46:07,3,0,0,2
9399,756,2022-12-19 05:46:16,1,-95901,91695,0
9400,973,2022-12-19 05:46:17,3,0,0,1
9401,575,2022-12-19 05:46:35,1,-75187,24682,0
9402,20,2022-12-19 05:47:15,2,37797,0,0
9403,338,2022-12-19 05:47:35,3,0,0,2
9404,145,2022-12-19 05:48:21,2,42602,0,0
9405,845,2022-12-19 05:48:58,1,-12046,96002,0
9406,814,2022-12-19 05:49:07,2,9235,0,0
9407,366,2022-12-19 05:49:40,3,0,0,1
9408,898,2022-12-19 05:49:53,1,-85425,52977,0
9409,401,2022-12-19 05:49:58,1,-68028,22298,0
9410,50,2022-12-19 05:50:23,3,0,0,2
9411,395,2022-12-19 05:50:49,2,44138,0,0
9412,214,2022-12-19 05:50:58,2,38895,0,0
9413,59,2022-12-19 05:51:06,2,80778,0,0
9414,389,2022-12-19 05:51:07,2,90330,0,0
9415,538,2022-12-19 05:51:18,2,28369,0,0
9416,514,2022-12-19 05:51:25,3,0,0,1
9417,573,2022-12-19 05:51:41,1,-73799,76625,0
9418,510,2022-12-19 05:52:15,2,96821,0,0
9419,564,2022-12-19 05:52:36,3,0,0,1
9420,262,2022-12-19 05:53:06,2,84748,0,0
9421,397,2022-12-19 05:53:07,1,-35220,28421,0
9422,344,2022-12-19 05:53:30,3,0,0,1
9423,174,2022-12-19 05:53:35,3,0,0,1
9424,831,2022-12-19 05:53:46,1,-16320,95203,0
9425,312,2022-12-19 05:54:05,2,53648,0,0
9426,372,2022-12-19 05:54:47,2,70253,0,0
9427,603,2022-12-19 05:55:03,3,0,0,2
9428,806,2022-12-19 05:55:04,2,49547,0,0
9429,875,2022-12-19 05:55:52,1,-81528,1303,0
9430,467,2022-12-19 05:56:05,2,39594,0,0
9431,947,2022-12-19 05:56:29,1,-26890,45365,0
9432,276,2022-12-19 05:56:53,1,-53305,36702,0
9433,349,2022-12-19 05:57:22,3,0,0,2
9434,197,2022-12-19 05:57:51,1,-89694,25639,0
9435,806,2022-12-19 05:57:58,2,12893,0,0
9436,112,2022-12-19 05:58:18,3,0,0,2
9437,743,2022-12-19 05:58:36,1,-10482,21916,0
9438,213,2022-12-19 05:58:55,1,-45330,73329,0
9439,12,2022-12-19 05:59:27,2,21021,0,0
9440,855,2022-12-19 05:59:48,1,-2426,46071,0
9441,771,2022-12-19 06:00:05,3,0,0,2
9442,839,2022-12-19 06:00:19,1,-90609,49604,0
9443,580,2022-12-19 06:01:02,3,0,0,2
9444,751,2022-12-19 06:01:11,3,0,0,1
9445,432,2022-12-19 06:01:57,3,0,0,2
9446,947,2022-12-19 06:02:02,1,-95456,68325,0
9447,357,2022-12-19 06:02:09,3,0,0,1
9448,81,2022-12-19 06:02:32,3,0,0,1
9449,664,2022-12-19 06:03:22,2,53726,0,0
9450,653,2022-12-19 06:03:29,2,16908,0,0
9451,803,2022-12-19 06:04:04,3,0,0,1
9452,857,2022-12-19 06:04:30,2,45108,0,0
9453,968,2022-12-19 06:04:42,2,5231,0,0
9454,586,2022-12-19 06:04:49,3,0,0,1
9455,232,2022-12-19 06:05:26,3,0,0,1
9456,439,2022-12-19 06:05:50,2,74081,0,0
9457,601,2022-12-19 06:05:51,2,21190,0,0
9458,988,2022-12-19 06:06:31,1,-93834,4526,0
9459,748,2022-12-19 06:06:56,2,28554,0,0
9460,878,2022-12-19 06:07:00,3,0,0,1
9461,178,2022-12-19 06:07:42,3,0,0,1
9462,477,2022-12-19 06:08:28,3,0,0,2
9463,437,2022-12-19 06:09:01,3,0,0,2
9464,713,2022-12-19 06:09:29,2,77342,0,0
9465,223,2022-12-19 06:10:00,1,-33567,45351,0
9466,973,2022-12-19 06:10:06,2,57351,0,0
9467,595,2022-12-19 06:10:45,3,0,0,1
9468,710,2022-12-19 06:10:51,1,-63541,41850,0
9469,97,2022-12-19 06:11:06,1,-184,61530,0
9470,405,2022-12-19 06:11:53,2,16498,0,0
9471,242,2022-12-19 06:12:39,3,0,0,1
9472,431,2022-12-19 06:13:27,3,0,0,2
9473,669,2022-12-19 06:13:41,2,14641,0,0
9474,863,2022-12-19 06:13:49,2,12238,0,0
9475,41,2022-12-19 06:14:25,2,47954,0,0
9476,662,2022-12-19 06:14:55,2,38363,0,0
9477,460,2022-12-19 06:15:06,1,-80677,5975,0
9478,912,2022-12-19 06:15:34,1,-73261,49270,0
9479,284,2022-12-19 06:16:08,1,-86434,27906,0
9480,694,2022-12-19 06:16:10,1,-22751,29199,0
9481,536,2022-12-19 06:16:38,3,0,0,1
9482,335,2022-12-19 06:17:06,3,0,0,2
9483,682,2022-12-19 06:17:50,2,73224,0,0
9484,191,2022-12-19 06:18:37,1,-4649,89777,0
9485,442,2022-12-19 06:19:18,1,-5598,31784,0
9486,410,2022-12-19 06:19:37,2,81617,0,0
9487,793,2022-12-19 06:20:00,3,0,0,2
9488,772,2022-12-19 06:20:11,1,-3394,97650,0
9489,291,2022-12-19 06:20:30,3,0,0,1
9490,928,2022-12-19 06:20:32,3,0,0,2
9491,747,2022-12-19 06:21:16,2,82728,0,0
9492,518,2022-12-19 06:22:00,3,0,0,1
9493,497,2022-12-19 06:22:49,2,92347,0,0
9494,272,2022-12-19 06:23:39,2,41836,0,0
